((245334000,2407524),(List((AMS,2407518,2407529)),List((4.81428337097168,52.414493560791016,0.30000001192092896,2015-10-10 22:06:31.293))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813344955444336,52.414573669433594,0.30000001192092896,2015-10-10 22:06:48.814))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.81329345703125,52.41463851928711,0.10000000149011612,2015-10-10 22:06:57.870))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.813485145568848,52.41464614868164,0.20000000298023224,2015-10-10 22:07:06.975))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8129801750183105,52.41464614868164,0.10000000149011612,2015-10-10 22:07:19.067))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8127217292785645,52.41466522216797,0.30000001192092896,2015-10-10 22:07:28.072))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812578201293945,52.41465377807617,0.10000000149011612,2015-10-10 22:07:37.267))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8125,52.41468811035156,0.20000000298023224,2015-10-10 22:07:48.813))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.81260347366333,52.4146728515625,0.5,2015-10-10 22:07:57.870))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.81280517578125,52.414710998535156,0.0,2015-10-10 22:08:06.979))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:08:19.080))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:08:31.310))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:08:43.021))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((181.0,91.0,102.30000305175781,2015-10-10 22:08:52.285))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812685012817383,52.414791107177734,0.20000000298023224,2015-10-10 22:09:04.003))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812673568725586,52.41459274291992,0.0,2015-10-10 22:09:15.925))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.8125901222229,52.41450500488281,0.0,2015-10-10 22:09:25.165))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812498569488525,52.414554595947266,0.0,2015-10-10 22:09:40.047))))
((245334000,2407524),(List((AMS,2407518,2407529)),List((4.812511444091797,52.414581298828125,0.0,2015-10-10 22:09:54.817))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.765775203704834,52.427616119384766,6.300000190734863,2015-10-10 22:10:03.762))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.765366554260254,52.42770004272461,6.099999904632568,2015-10-10 22:10:12.787))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.764791488647461,52.42784118652344,5.300000190734863,2015-10-10 22:10:27.679))))
((246152000,2407525),(List((AMS,2407519,2407526)),List((4.764369964599609,52.427947998046875,5.0,2015-10-10 22:10:39.633))))
